grid_id,external_id_type,external_id
grid.454238.c,ISNI,0000 0001 2165 2401
grid.454239.d,ISNI,0000 0001 1702 5106
grid.454241.2,ISNI,0000 0000 9719 4032
grid.454242.1,ISNI,0000 0004 0609 4052
grid.454247.4,ISNI,0000 0004 4648 3810
grid.454249.a,ISNI,0000 0001 0739 2463
grid.454250.2,ISNI,0000 0001 2165 3324
grid.454251.3,ISNI,0000 0004 0466 6379
grid.454253.1,ISNI,0000 0001 2170 7062
grid.454254.6,ISNI,0000 0004 0647 4362
grid.454255.7,ISNI,0000 0004 0389 5313
grid.454256.4,ISNI,0000 0001 2189 8268
grid.454257.5,ISNI,0000 0001 1941 3073
grid.454261.0,ISNI,0000 0004 1796 2986
grid.454262.3,ISNI,0000 0001 2227 5898
grid.454265.4,ISNI,0000 0001 0076 5917
grid.454266.7,ISNI,0000 0004 0388 7903
grid.454268.9,ISNI,0000 0001 0669 5729
grid.454270.0,ISNI,0000 0001 2150 0053
grid.454271.1,ISNI,0000 0001 2002 2854
grid.454272.2,ISNI,0000 0000 9721 4128
grid.454274.4,ISNI,0000 0000 9413 2282
grid.454277.7,ISNI,0000 0004 0483 6841
grid.454279.9,ISNI,0000 0001 2197 4814
grid.454281.e,ISNI,0000 0004 1772 4312
grid.454282.d,ISNI,0000 0004 0391 7500
grid.454283.c,ISNI,0000 0004 0487 360X
grid.454284.b,ISNI,0000 0001 0753 533X
grid.454285.a,ISNI,0000 0000 9624 8318
grid.454286.9,ISNI,0000 0004 0576 8975
grid.454289.6,ISNI,0000 0004 0509 4691
grid.454290.e,ISNI,0000 0004 1756 2683
grid.454291.f,ISNI,0000 0004 1781 1192
grid.454294.a,ISNI,0000 0004 1773 2689
grid.454295.b,ISNI,0000 0004 0586 8159
grid.454296.8,ISNI,0000 0001 2228 4671
grid.454298.6,ISNI,0000 0001 2179 8873
grid.454299.7,ISNI,0000 0004 0401 3837
grid.454300.6,ISNI,0000 0004 4681 5731
grid.454301.7,ISNI,0000 0004 0645 8848
grid.454303.5,ISNI,0000 0004 0639 3650
grid.454304.2,ISNI,0000 0001 2192 7225
grid.454306.0,ISNI,0000 0004 0402 0770
grid.454307.1,ISNI,0000 0000 9142 1935
grid.454308.e,ISNI,0000 0004 1762 3036
grid.454310.7,ISNI,0000 0001 1941 2281
grid.454311.6,ISNI,0000 0004 4685 0174
grid.454312.5,ISNI,0000 0000 9363 5144
grid.454313.4,ISNI,0000 0001 2160 8996
grid.454315.2,ISNI,0000 0004 0619 3712
grid.454316.1,ISNI,0000 0001 0078 0092
grid.454317.0,ISNI,0000 0004 0405 2641
grid.454318.f,ISNI,0000 0004 0431 5034
grid.454320.4,ISNI,0000 0004 0555 3608
grid.454321.5,ISNI,0000 0001 0745 8661
grid.454323.7,ISNI,0000 0004 1778 6863
grid.454324.0,ISNI,0000 0001 0661 0844
grid.454325.1,ISNI,0000 0000 9388 444X
grid.454326.2,ISNI,0000 0000 9070 9814
grid.454328.c,ISNI,0000 0004 0447 4692
grid.454332.7,ISNI,0000 0004 0386 8737
grid.454333.6,ISNI,0000 0000 8585 5665
grid.454334.1,ISNI,0000 0004 4655 0032
grid.454335.0,ISNI,0000 0001 0621 0808
grid.454337.2,ISNI,0000 0004 0445 3031
grid.454338.d,ISNI,0000 0000 8593 8778
grid.454339.c,ISNI,0000 0004 0508 6675
grid.454343.1,ISNI,0000 0000 9472 8350
grid.454344.6,ISNI,0000 0000 9895 745X
grid.454345.7,ISNI,0000 0004 0370 5241
grid.454346.4,ISNI,0000 0004 0564 3603
grid.454347.5,ISNI,0000 0004 0532 9411
grid.454348.a,ISNI,0000 0004 0388 0007
grid.454349.b,ISNI,0000 0001 2343 0490
grid.454350.3,ISNI,0000 0004 0641 3447
grid.454351.2,ISNI,0000 0004 0373 7614
grid.454352.1,ISNI,0000 0001 0727 5531
grid.454353.0,ISNI,0000 0004 0541 4245
grid.454354.7,ISNI,0000 0004 4905 6830
grid.454355.6,ISNI,0000 0004 0535 078X
grid.454356.5,ISNI,0000 0000 9355 1442
grid.454359.a,ISNI,0000 0001 0104 4767
grid.454361.1,ISNI,0000 0001 2234 8647
grid.454362.2,ISNI,0000 0004 0373 8027
grid.454363.3,ISNI,0000 0000 9342 3918
grid.454373.2,ISNI,0000 0001 0806 5093
grid.454387.9,ISNI,0000 0004 0436 8814
grid.454391.e,ISNI,0000 0004 0437 1474
grid.454398.7,ISNI,0000 0000 9803 3310
grid.454403.2,ISNI,0000 0004 0424 829X
grid.454405.4,ISNI,0000 0004 0441 9159
grid.454409.8,ISNI,0000 0004 0391 8642
grid.454411.1,ISNI,0000 0000 9217 151X
grid.454412.2,ISNI,0000 0001 2111 0653
grid.454414.4,ISNI,0000 0000 8726 659X
grid.454415.5,ISNI,0000 0004 0493 9605
grid.454417.7,ISNI,0000 0004 0500 465X
grid.454418.8,ISNI,0000 0001 2236 986X
grid.454420.3,ISNI,0000 0004 0499 5092
grid.454422.1,ISNI,0000 0004 0440 1178
grid.454426.5,ISNI,0000 0004 0633 6963
grid.454434.6,ISNI,0000 0000 8544 3142
grid.454436.4,ISNI,0000 0001 0500 5992
grid.454437.5,ISNI,0000 0004 0541 1722
grid.454446.3,ISNI,0000 0004 0381 4480
grid.454448.d,ISNI,0000 0004 0528 7872
grid.454451.5,ISNI,0000 0001 0514 3068
grid.454452.6,ISNI,0000 0004 0426 4310
grid.454454.0,ISNI,0000 0004 0475 6307
grid.454456.2,ISNI,0000 0004 0383 4510
grid.454460.7,ISNI,0000 0004 0467 933X
grid.454466.1,ISNI,0000 0001 1009 5566
grid.454472.4,ISNI,0000 0004 4671 4877
grid.454475.3,ISNI,0000 0004 0412 5070
grid.454477.1,ISNI,0000 0001 0945 2116
grid.454479.f,ISNI,0000 0001 0687 9819
grid.454482.b,ISNI,0000 0004 0508 2068
grid.454491.9,ISNI,0000 0000 9973 1946
grid.454492.a,ISNI,0000 0004 0436 3597
grid.454493.b,ISNI,0000 0004 4652 9217
grid.454495.d,ISNI,0000 0004 0567 0003
grid.454497.f,ISNI,0000 0004 1794 565X
grid.454500.0,ISNI,0000 0000 9357 2120
grid.454501.1,ISNI,0000 0004 0616 7012
grid.454502.2,ISNI,0000 0004 0450 1398
grid.454509.9,ISNI,0000 0000 8915 9384
grid.454512.3,ISNI,0000 0000 9347 4918
grid.454514.5,ISNI,0000 0004 0411 2587
grid.454521.3,ISNI,0000 0001 2296 6293
grid.454524.6,ISNI,0000 0004 0618 738X
grid.454525.7,ISNI,0000 0000 9020 5747
grid.454527.5,ISNI,0000 0001 1481 9904
grid.454530.3,ISNI,0000 0001 0301 2267
grid.454531.2,ISNI,0000 0001 2238 5923
grid.454532.1,ISNI,0000 0004 0531 4367
grid.454534.7,ISNI,0000 0000 8651 3106
grid.454535.6,ISNI,0000 0001 2353 1216
grid.454536.5,ISNI,0000 0004 0531 8958
grid.454537.4,ISNI,0000 0000 8713 5215
grid.454538.b,ISNI,0000 0004 0525 4472
grid.454539.a,ISNI,0000 0004 0532 4944
grid.454540.4,ISNI,0000 0004 0402 3613
grid.454541.5,ISNI,0000 0004 0529 2428
grid.454542.6,ISNI,0000 0001 0558 2300
grid.454543.7,ISNI,0000 0000 8491 3034
grid.454544.0,ISNI,0000 0004 0397 0627
grid.454545.1,ISNI,0000 0000 9546 2582
grid.454547.3,ISNI,0000 0004 0454 8786
grid.454548.c,ISNI,0000 0000 8683 8365
grid.454549.d,ISNI,0000 0004 0434 8442
grid.454553.6,ISNI,0000 0004 0461 4966
grid.454554.1,ISNI,0000 0004 0534 6465
grid.454555.0,ISNI,0000 0000 9893 1997
grid.454556.3,ISNI,0000 0000 9565 5747
grid.454558.d,ISNI,0000 0004 0472 5383
grid.454559.c,ISNI,0000 0001 2289 3151
grid.454561.7,ISNI,0000 0001 0373 442X
grid.454562.4,ISNI,0000 0004 0540 1073
grid.454563.5,ISNI,0000 0004 0535 5724
grid.454564.2,ISNI,0000 0004 0586 2005
grid.454565.3,ISNI,0000 0004 0466 9270
grid.454566.0,ISNI,0000 0004 0525 937X
grid.454567.1,ISNI,0000 0004 0531 5140
grid.454568.e,ISNI,0000 0004 0486 6928
grid.454569.f,ISNI,0000 0004 0528 249X
grid.454570.7,ISNI,0000 0004 0485 2518
grid.454571.6,ISNI,0000 0001 1941 9256
grid.454572.5,ISNI,0000 0000 8683 0101
grid.454573.4,ISNI,0000 0001 1088 0361
grid.454575.2,ISNI,0000 0001 0413 3079
grid.454576.1,ISNI,0000 0000 9833 7648
grid.454577.0,ISNI,0000 0004 0616 8146
grid.454578.f,ISNI,0000 0000 9749 3307
grid.454579.e,ISNI,0000 0000 8952 0117
grid.454580.8,ISNI,0000 0001 2224 3239
grid.454581.9,ISNI,0000 0004 0525 6515
grid.454582.a,ISNI,0000 0004 0537 1986
grid.454584.c,ISNI,0000 0004 0487 3730
grid.454585.d,ISNI,0000 0004 0406 604X
grid.454587.f,ISNI,0000 0004 0534 3555
grid.454588.0,ISNI,0000 0001 0223 313X
grid.454589.1,ISNI,0000 0004 0484 4120
grid.454590.9,ISNI,0000 0000 8669 7988
grid.454591.8,ISNI,0000 0004 0375 1088
grid.454592.b,ISNI,0000 0001 2215 8544
grid.454593.a,ISNI,0000 0000 9833 1537
grid.454594.d,ISNI,0000 0001 0708 8488
grid.454595.c,ISNI,0000 0004 0583 0484
grid.454596.f,ISNI,0000 0004 0558 9264
grid.454597.e,ISNI,0000 0004 0431 8649
grid.454598.1,ISNI,0000 0000 9629 8294
grid.454599.0,ISNI,0000 0000 8687 2600
grid.454600.3,ISNI,0000 0004 0403 622X
grid.454601.2,ISNI,0000 0004 0382 3264
grid.454602.1,ISNI,0000 0004 0584 7825
grid.454603.0,ISNI,0000 0001 0230 5711
grid.454604.7,ISNI,0000 0004 0525 4640
grid.454605.6,ISNI,0000 0000 8732 4884
grid.454606.5,ISNI,0000 0001 0236 2206
grid.454607.4,ISNI,0000 0004 0395 5822
grid.454608.b,ISNI,0000 0000 9014 0568
grid.454609.a,ISNI,0000 0001 0424 9151
grid.454610.2,ISNI,0000 0004 0390 5307
grid.454611.3,ISNI,0000 0001 1925 1238
grid.454612.0,ISNI,0000 0004 0408 0124
grid.454613.1,ISNI,0000 0004 0504 9700
grid.454614.6,ISNI,0000 0001 0088 6962
grid.454615.7,ISNI,0000 0004 0412 9557
grid.454616.4,ISNI,0000 0004 0435 9889
grid.454617.5,ISNI,0000 0004 0537 4263
grid.454618.a,ISNI,0000 0001 1842 0132
grid.454619.b,ISNI,0000 0001 0707 4350
grid.454620.1,ISNI,0000 0001 0111 6775
grid.454621.0,ISNI,0000 0004 0483 7422
grid.454622.3,ISNI,0000 0004 0377 5012
grid.454623.2,ISNI,0000 0001 2325 0924
grid.454624.5,ISNI,0000 0004 0634 8745
grid.454625.4,ISNI,0000 0004 0390 7492
grid.454626.7,ISNI,0000 0000 9153 1448
grid.454627.6,ISNI,0000 0004 0442 867X
grid.454629.8,ISNI,0000 0000 8693 3311
grid.454630.0,ISNI,0000 0004 0527 393X
grid.454631.1,ISNI,0000 0000 9553 2587
grid.454632.2,ISNI,0000 0001 0104 3254
grid.454634.4,ISNI,0000 0004 0528 2916
grid.454635.5,ISNI,0000 0001 0695 7733
grid.454636.6,ISNI,0000 0001 0290 0473
grid.454637.7,ISNI,0000 0004 0427 0745
grid.454638.8,ISNI,0000 0004 0526 1461
grid.454639.9,ISNI,0000 0000 9343 5257
grid.454640.7,ISNI,0000 0004 0486 6311
grid.454641.6,ISNI,0000 0004 0393 3973
grid.454643.4,ISNI,0000 0004 0395 5435
grid.454644.3,ISNI,0000 0004 0620 8638
grid.454645.2,ISNI,0000 0004 4690 7708
grid.454646.1,ISNI,0000 0004 0534 9068
grid.454648.f,ISNI,0000 0001 0179 7670
grid.454649.e,ISNI,0000 0004 0535 8140
grid.454650.6,ISNI,0000 0004 0527 6663
grid.454651.7,ISNI,0000 0004 0395 6331
grid.454652.4,ISNI,0000 0004 0395 4707
grid.454653.5,ISNI,0000 0004 0395 4782
grid.454654.2,ISNI,0000 0001 0629 1011
grid.454655.3,ISNI,0000 0004 0478 4594
grid.454656.0,ISNI,0000 0001 2155 6006
grid.454657.1,ISNI,0000 0004 0535 8925
grid.454658.e,ISNI,0000 0004 0469 4409
grid.454659.f,ISNI,0000 0004 0528 4153
grid.454660.5,ISNI,0000 0004 0539 1928
grid.454661.4,ISNI,0000 0004 0411 1023
grid.454662.7,ISNI,0000 0001 2190 9334
grid.454663.6,ISNI,0000 0004 0588 5733
grid.454664.1,ISNI,0000 0004 0442 0168
grid.454665.0,ISNI,0000 0000 9403 6071
grid.454666.3,ISNI,0000 0004 0385 0713
grid.454667.2,ISNI,0000 0004 0528 9835
grid.454668.d,ISNI,0000 0000 9748 8161
grid.454669.c,ISNI,0000 0001 0709 5442
grid.454670.4,ISNI,0000 0004 0526 7353
grid.454671.5,ISNI,0000 0004 0633 8790
grid.454672.6,ISNI,0000 0004 0466 1586
grid.454673.7,ISNI,0000 0004 0612 1073
grid.454675.1,ISNI,0000 0004 0528 8058
grid.454676.2,ISNI,0000 0001 0711 552X
grid.454677.3,ISNI,0000 0004 0568 3760
grid.454678.c,ISNI,0000 0004 0437 0738
grid.454679.d,ISNI,0000 0000 9275 5355
grid.454680.b,ISNI,0000 0000 9568 2470
grid.454681.a,ISNI,0000 0004 0529 858X
grid.454683.8,ISNI,0000 0004 0483 2832
grid.454684.f,ISNI,0000 0000 9017 8056
grid.454686.d,ISNI,0000 0001 0726 1973
grid.454687.c,ISNI,0000 0000 8997 3693
grid.454689.2,ISNI,0000 0001 0103 7671
grid.454690.a,ISNI,0000 0004 0376 7506
grid.454691.b,ISNI,0000 0001 2195 7707
grid.454693.9,ISNI,0000 0001 1010 5939
grid.454694.e,ISNI,0000 0004 0423 252X
grid.454696.c,ISNI,0000 0004 0535 9573
grid.454700.2,ISNI,0000 0001 0167 0223
grid.454701.3,ISNI,0000 0004 4673 0500
grid.454702.0,ISNI,0000 0004 0392 9552
grid.454703.1,ISNI,0000 0000 9280 7506
grid.454705.7,ISNI,0000 0004 0397 6797
grid.454705.7,FundRef,100008725
grid.454706.4,ISNI,0000 0004 0455 895X
grid.454708.a,ISNI,0000 0004 0586 4203
grid.454709.b,ISNI,0000 0004 0424 6331
grid.454710.3,ISNI,0000 0004 0536 8920
grid.454711.2,ISNI,0000 0001 1942 5509
grid.454713.0,ISNI,0000 0001 0509 5385
grid.454714.7,ISNI,0000 0004 0528 9931
grid.454715.6,ISNI,0000 0001 0651 8511
grid.454720.0,FundRef,100008559
grid.454726.6,FundRef,501100007029
grid.454730.1,ISNI,0000 0004 0565 9875
grid.454733.2,ISNI,0000 0004 0596 2874
grid.454734.5,FundRef,501100004884
grid.454735.4,ISNI,0000000123317762
grid.454735.4,FundRef,501100002943
grid.454735.4,FundRef,501100002809
grid.454737.6,ISNI,0000 0004 0627 7406
grid.454739.8,ISNI,0000 0004 0446 622X
grid.454740.6,FundRef,100008903
grid.454750.7,ISNI,0000 0001 0722 0880
grid.454751.6,ISNI,0000 0004 0494 4180
grid.454751.6,FundRef,501100006435
grid.454753.4,ISNI,0000 0004 0520 2998
grid.454755.2,ISNI,0000 0004 0624 0988
grid.454755.2,FundRef,501100006733
grid.454756.1,ISNI,0000 0004 0501 3257
grid.454756.1,FundRef,501100006315
grid.454759.e,ISNI,0000 0004 4684 8082
grid.454760.4,ISNI,0000 0004 0556 1843
grid.454760.4,FundRef,501100006162
grid.454761.5,FundRef,501100004023
grid.454763.7,ISNI,0000 0004 0506 1363
grid.454764.0,ISNI,0000 0000 8700 5971
grid.454764.0,FundRef,501100004263
grid.454766.2,ISNI,0000 0000 9975 4582
grid.454766.2,FundRef,501100006181
grid.454769.d,ISNI,0000 0004 1758 7514
grid.454770.5,ISNI,0000 0001 1945 3489
grid.454771.4,ISNI,0000 0004 1793 5312
grid.454773.6,ISNI,0000 0000 9320 6323
grid.454775.0,ISNI,0000 0004 0498 0157
grid.454775.0,FundRef,501100001845
grid.454775.0,FundRef,501100001844
grid.454775.0,FundRef,501100005052
grid.454775.0,FundRef,501100001409
grid.454776.3,ISNI,0000 0001 0663 8978
grid.454777.2,ISNI,0000 0004 0559 0695
grid.454777.2,FundRef,501100005672
grid.454780.a,ISNI,0000 0001 0683 2228
grid.454782.8,ISNI,0000 0004 0627 5515
grid.454783.9,ISNI,0000 0004 0373 2047
grid.454783.9,FundRef,501100004809
grid.454786.c,ISNI,0000 0001 2180 0291
grid.454790.b,ISNI,0000 0004 1759 647X
grid.454791.a,ISNI,0000 0004 1759 7915
grid.454793.8,ISNI,0000 0004 0501 4233
grid.454798.3,ISNI,0000 0004 0644 5393
grid.454799.2,ISNI,0000 0004 4689 1275
grid.454801.c,ISNI,0000 0000 8498 3796
grid.454802.f,ISNI,0000 0004 0646 7226
grid.454808.5,FundRef,501100003074
grid.454810.c,ISNI,0000 0004 1754 8945
grid.454811.d,ISNI,0000 0004 1792 7603
grid.454811.d,FundRef,501100007121
grid.454814.8,ISNI,0000 0004 0577 0821
grid.454817.b,ISNI,0000 0004 0434 3668
grid.454818.4,ISNI,0000 0001 2198 1344
grid.454819.5,ISNI,0000 0001 0684 8959
grid.454820.f,ISNI,0000 0004 0647 9622
grid.454820.f,FundRef,501100007053
grid.454821.e,ISNI,0000 0001 1013 3542
grid.454821.e,FundRef,501100005908
grid.454823.c,ISNI,0000 0004 1755 0762
grid.454824.b,ISNI,0000 0004 0632 3169
grid.454825.a,ISNI,0000 0001 0017 3225
grid.454832.c,ISNI,0000 0004 1803 9237
grid.454833.d,ISNI,0000 0004 0402 3592
grid.454835.b,ISNI,0000 0001 2192 6054
grid.454836.8,ISNI,0000 0004 1808 3481
grid.454838.6,ISNI,0000 0001 2153 5424
grid.454839.7,ISNI,0000 0001 1537 2833
grid.454839.7,FundRef,100008871
grid.454840.9,ISNI,0000 0001 0017 5204
grid.454840.9,FundRef,100007539
grid.454841.8,ISNI,0000 0004 0481 0043
grid.454842.b,ISNI,0000 0004 0405 7557
grid.454843.a,ISNI,0000 0004 0501 3695
grid.454845.c,FundRef,100007224
grid.454846.f,ISNI,0000 0001 2331 3972
grid.454846.f,FundRef,100007516
grid.454847.e,ISNI,0000 0004 0638 9176
grid.454847.e,FundRef,100008370
grid.454850.8,ISNI,0000 0004 1792 5587
grid.454851.9,ISNI,0000 0004 0468 4884
grid.454851.9,FundRef,501100001381
grid.454853.b,ISNI,0000 0000 9990 0607
grid.454853.b,FundRef,100008730
grid.454854.c,ISNI,0000 0004 0430 6277
grid.454855.d,ISNI,0000 0004 0619 8986
grid.454856.e,ISNI,0000 0001 1957 6294
grid.454860.b,ISNI,0000 0000 9187 0802
grid.454861.a,FundRef,501100004001
grid.454863.8,ISNI,0000 0000 9768 711X
grid.454863.8,FundRef,100008569
grid.454864.f,ISNI,0000 0001 1150 0922
grid.454865.e,ISNI,0000 0004 0632 513X
grid.454867.c,FundRef,501100004829
grid.454868.3,ISNI,0000 0004 1797 8574
grid.454869.2,FundRef,501100006769
grid.454871.b,ISNI,0000 0001 2199 8613
grid.454872.8,ISNI,0000 0001 2353 2331
grid.454873.9,ISNI,0000 0000 9113 8494
grid.454874.e,ISNI,0000 0000 9949 1487
grid.454878.2,FundRef,501100005891
grid.454879.3,ISNI,0000 0004 1757 2013
grid.454880.5,ISNI,0000 0004 0596 3180
grid.454886.3,ISNI,100008608
grid.454888.d,FundRef,501100006313
grid.454890.4,ISNI,0000 0001 0945 0313
grid.454891.5,ISNI,0000 0004 1798 0826
grid.454892.6,ISNI,0000 0001 0018 8988
grid.454894.0,ISNI,0000 0004 1768 201X
grid.454896.2,ISNI,0000 0000 9290 6424
grid.454897.3,ISNI,0000 0004 0441 3144
grid.454905.9,ISNI,0000 0004 0468 4008
grid.454909.5,ISNI,0000 0001 2242 5956
grid.454915.8,ISNI,0000 0004 0413 3011
grid.454918.5,ISNI,0000 0001 2314 6342
grid.454919.4,ISNI,0000 0001 2194 3663
grid.454928.6,ISNI,0000 0001 0656 8543
grid.454934.b,ISNI,0000 0004 4907 1440
grid.454938.7,ISNI,0000 0004 0408 5187
grid.454939.6,ISNI,0000 0004 0371 4164
grid.454953.a,ISNI,0000 0004 0631 377X
grid.454954.d,ISNI,0000 0004 0466 4744
grid.454958.1,ISNI,0000 0001 0683 0863
grid.454967.d,ISNI,0000 0004 0394 3071
grid.454973.8,ISNI,0000 0004 0408 5582
grid.454984.0,ISNI,0000 0004 0441 1827
grid.454991.4,ISNI,0000 0001 1086 8784
grid.455004.0,ISNI,0000 0004 0441 1560
grid.455011.4,ISNI,0000 0001 2194 2548
grid.455013.6,ISNI,0000 0004 4654 4708
grid.455019.c,ISNI,0000 0001 1088 5330
grid.455036.1,ISNI,0000 0004 0543 4457
grid.455064.6,ISNI,0000 0001 2293 8807
grid.455072.1,ISNI,0000 0000 8827 3177
grid.455076.5,ISNI,0000 0004 0549 0993
grid.455085.9,ISNI,0000 0001 0174 7307
grid.455087.b,ISNI,0000 0004 0590 2302
grid.455095.8,ISNI,0000 0001 2189 059X
grid.455098.5,ISNI,0000 0001 2180 7178
grid.455100.5,ISNI,0000 0004 0531 675X
grid.455103.6,ISNI,0000 0000 8542 2421
grid.455113.7,ISNI,0000 0004 0585 0530
grid.455115.1,ISNI,0000 0004 0593 630X
grid.455118.c,ISNI,0000 0004 0425 3662
grid.455126.1,ISNI,0000 0004 4902 9306
grid.455130.6,ISNI,0000 0004 4653 7372
grid.455145.4,ISNI,0000 0004 0548 8738
grid.455147.6,ISNI,0000 0004 0505 5510
grid.455155.5,ISNI,0000 0004 0549 1566
grid.455157.7,ISNI,0000 0004 0542 3651
grid.455158.8,ISNI,0000 0001 2162 8698
grid.455159.9,ISNI,0000 0004 4654 9437
grid.455193.f,ISNI,0000 0004 0504 4467
grid.455220.4,ISNI,0000 0004 0601 805X
grid.455223.7,ISNI,0000 0004 0631 6970
grid.455237.2,ISNI,0000 0004 0520 4328
grid.455246.4,ISNI,0000 0004 1808 2235
grid.455260.0,ISNI,0000 0004 0536 0136
grid.455262.2,ISNI,0000 0004 0580 1763
grid.455272.3,ISNI,0000 0004 0599 7786
grid.455286.8,ISNI,0000 0004 1794 9511
grid.455290.f,ISNI,0000 0004 0513 0162
grid.455292.d,ISNI,0000 0001 0559 5320
grid.455319.f,ISNI,0000 0004 0452 8734
grid.455324.1,ISNI,0000 0004 0453 2215
grid.455335.1,ISNI,0000 0004 4663 8501
grid.455344.7,ISNI,0000 0004 0497 4339
grid.455359.b,ISNI,0000 0004 4906 7572
grid.455360.1,ISNI,0000 0004 0635 9049
grid.455389.6,ISNI,0000 0004 0569 9818
grid.455392.c,ISNI,0000 0004 0601 5481
grid.455399.7,ISNI,0000 0004 0531 7453
grid.455404.4,ISNI,0000 0004 0427 8851
grid.455418.9,ISNI,0000 0004 1796 5490
grid.455421.3,ISNI,0000 0001 2220 4862
grid.455436.5,ISNI,0000 0004 0641 006X
grid.455438.b,ISNI,0000 0004 0482 6555
grid.455444.0,ISNI,0000 0004 0541 4608
grid.455453.6,ISNI,0000 0004 0485 1240
grid.455455.0,ISNI,0000 0004 0518 4961
grid.455459.c,ISNI,0000 0004 0605 1650
grid.455462.4,ISNI,0000 0004 0494 1166
grid.455463.5,ISNI,0000 0004 0482 2474
grid.455472.5,ISNI,0000 0001 2167 9698
grid.455473.4,ISNI,0000 0004 0482 2538
grid.455475.2,ISNI,0000 0004 0438 7337
grid.455493.a,ISNI,0000 0000 8734 6688
grid.455499.0,ISNI,0000 0004 0544 1657
grid.455505.4,ISNI,0000 0004 0625 3148
grid.455516.6,ISNI,0000 0004 0468 7268
grid.455526.5,ISNI,0000 0001 0942 0835
grid.455529.a,ISNI,0000 0004 0580 8834
grid.455534.6,ISNI,0000 0004 0432 5355
grid.455548.d,ISNI,0000 0004 0483 319X
grid.455558.c,ISNI,0000 0004 0453 4771
grid.455560.7,ISNI,0000 0004 0413 4495
grid.455565.2,ISNI,0000 0004 0576 398X
grid.455583.a,ISNI,0000 0004 0439 6559
grid.455600.2,ISNI,0000 0004 0453 1685
grid.455607.5,ISNI,0000 0004 4662 8354
grid.455614.7,ISNI,0000 0004 0478 8384
grid.455620.0,ISNI,0000 0001 0047 6787
grid.455623.3,ISNI,0000 0004 0519 5214
grid.455626.6,ISNI,0000 0001 2298 9436
grid.455633.2,ISNI,0000 0001 2180 8007
grid.455641.7,ISNI,0000 0004 0478 8819
grid.455642.4,ISNI,0000 0004 0502 7413
grid.455648.e,ISNI,0000 0004 0540 5453
grid.455668.c,ISNI,0000 0004 0514 5460
grid.455673.6,ISNI,0000 0004 0372 1487
grid.455684.e,ISNI,0000 0004 0580 7073
grid.455690.b,ISNI,0000 0004 0637 0408
grid.455701.2,ISNI,0000 0004 0526 8305
grid.455709.a,ISNI,0000 0004 1789 6448
grid.455728.9,ISNI,0000 0004 0532 1436
grid.455731.1,ISNI,0000 0004 0409 8033
grid.455743.4,ISNI,0000 0004 0414 2057
grid.455746.1,ISNI,0000 0004 0475 9946
grid.455747.0,ISNI,0000 0004 0516 2375
grid.455750.6,ISNI,0000 0004 0483 0650
grid.455753.5,ISNI,0000 0004 0634 3397
grid.455767.2,ISNI,0000 0004 0476 9562
grid.455769.c,ISNI,0000 0004 0625 9101
grid.455785.e,ISNI,0000 0004 0437 3488
grid.455787.c,ISNI,0000 0004 0385 356X
grid.455797.d,ISNI,0000 0004 0589 6096
grid.455800.c,ISNI,0000 0004 0563 5451
grid.455802.e,ISNI,0000 0004 0414 6349
grid.455814.9,ISNI,0000 0004 0501 8779
grid.455820.e,ISNI,0000 0004 0451 0331
grid.455823.d,ISNI,0000 0004 0523 3700
grid.455826.8,ISNI,0000 0004 0511 1543
grid.455838.7,ISNI,0000 0004 0508 6245
grid.455840.8,ISNI,0000 0004 0603 5394
grid.455847.f,ISNI,0000 0004 0626 2802
grid.455848.0,ISNI,0000 0004 0625 5805
grid.455851.8,ISNI,0000 0004 0453 267X
grid.455862.8,ISNI,0000 0004 0469 6973
grid.455863.9,ISNI,0000 0004 0460 6077
grid.455875.e,ISNI,0000 0004 0637 6252
grid.455876.d,ISNI,0000 0004 0446 5016
grid.455885.1,ISNI,0000 0004 0603 6362
grid.455898.d,ISNI,0000 0004 4680 4960
grid.455900.d,ISNI,0000 0000 8682 2355
grid.455917.b,ISNI,0000 0004 4691 8036
grid.455927.8,ISNI,0000 0000 8820 0912
grid.455931.f,ISNI,0000 0004 0506 7175
grid.455964.f,ISNI,0000 0004 0566 616X
grid.455973.9,ISNI,0000 0004 0502 3287
grid.455974.e,ISNI,0000 0004 0482 5296
grid.455981.4,ISNI,0000 0001 0805 6998
grid.455982.7,ISNI,0000 0004 0381 7614
grid.456000.7,ISNI,0000 0000 9002 9106
grid.456008.f,ISNI,0000 0004 1796 3137
grid.456014.2,ISNI,0000 0004 0484 186X
grid.456019.f,ISNI,0000 0004 1791 1927
grid.456028.d,ISNI,0000 0000 9559 4702
grid.456049.a,ISNI,0000 0004 0393 7480
grid.456055.7,ISNI,0000 0004 0378 9174
grid.456076.6,ISNI,0000 0004 0576 6611
grid.456077.7,ISNI,0000 0004 0529 7974
grid.456078.8,ISNI,0000 0004 0528 8103
grid.456083.c,ISNI,0000 0004 1791 2460
grid.456093.d,ISNI,0000 0004 0597 6926
grid.456113.4,ISNI,0000 0004 0393 7202
grid.456120.4,ISNI,0000 0001 0823 8652
grid.456125.1,ISNI,0000 0004 0635 0255
grid.456130.5,ISNI,0000 0004 0504 0183
grid.456132.7,ISNI,0000 0004 0438 7636
grid.456154.7,ISNI,0000 0001 0421 9542
grid.456159.a,ISNI,0000 0004 0482 3573
grid.456160.0,ISNI,0000 0000 9544 283X
